"","pubMedID","sortpubdate","PMCID","pubMedID_homo","LINE1","L1_Retrotransposons","long_interspersed_nuclear_element","long_interspersed_element"
"1693",21545744,2011-05-05,"PMC3103432",1,1,NA,NA,1
"1694",21542806,2011-09-01,NA,1,1,NA,NA,NA
"1695",21533144,2011-04-14,"PMC3077413",1,1,NA,NA,1
"1696",21533089,2011-04-20,"PMC3080381",1,1,NA,NA,1
"1697",21525250,2011-06-01,"PMC3095144",1,1,NA,NA,NA
"1698",21521850,2011-04-27,"PMC3087286",1,NA,NA,1,1
"1699",21521723,2011-04-26,"PMC3087451",1,1,NA,1,1
"1700",21512106,2011-10-01,NA,NA,1,NA,NA,1
"1701",21509761,2011-05-01,"PMC3117123",1,1,NA,NA,NA
"1702",21506922,2011-06-01,NA,1,1,NA,1,1
"1703",21505061,2011-06-01,"PMC3107873",1,1,NA,NA,NA
"1704",21496453,2011-07-15,NA,1,1,NA,1,1
"1705",21495920,2011-04-01,NA,1,1,NA,NA,1
"1706",21493838,2011-04-15,NA,1,1,NA,NA,1
"1707",21463750,2011-05-01,"PMC3070926",1,1,NA,NA,NA
"1708",21449042,2011-07-01,NA,NA,1,NA,NA,NA
"1709",21448289,2011-03-23,"PMC3063242",1,1,NA,NA,NA
"1710",21445976,2012-03-01,"PMC3208798",1,1,NA,1,1
"1711",21441536,2011-07-01,"PMC3141268",NA,1,NA,NA,1
"1712",21439396,2011-09-01,NA,NA,1,NA,NA,NA
"1713",21425139,2011-04-01,"PMC3092033",1,1,NA,NA,NA
"1714",21423624,2011-03-15,"PMC3057998",1,1,1,1,1
"1715",21421412,2011-04-01,NA,NA,1,NA,NA,NA
"1716",21412942,2011-04-01,NA,1,1,NA,1,1
"1717",21398638,2011-07-01,"PMC3141244",1,1,NA,NA,1
"1718",21394737,2011-07-01,NA,NA,1,NA,NA,NA
"1719",21389136,2011-05-01,"PMC3126163",NA,1,NA,NA,1
"1720",21385671,2011-07-01,"PMC3222977",1,1,NA,NA,1
"1721",21385384,2011-03-07,"PMC3058066",1,NA,NA,1,1
"1722",21383078,2011-03-07,"PMC3051809",NA,1,NA,NA,1
"1723",21375360,2011-05-01,NA,1,1,NA,NA,NA
"1724",21364536,2011-04-01,"PMC3070105",NA,NA,NA,1,NA
"1725",21356342,2011-08-01,NA,1,1,NA,NA,NA
"1726",21339190,2011-03-01,"PMC3064601",1,1,NA,1,1
"1727",21332462,2011-06-01,NA,1,1,NA,NA,1
"1728",21331808,2011-08-01,NA,1,1,NA,NA,1
"1729",21330831,2011-01-01,NA,1,1,NA,NA,1
"1730",21330167,2011-11-01,NA,NA,1,NA,NA,1
"1731",21326306,2011-05-01,NA,1,1,NA,NA,NA
"1732",21325040,2011-02-15,"PMC3042738",1,1,NA,1,1
"1733",21320307,2011-02-14,"PMC3045867",NA,1,NA,NA,1
"1734",21317385,2011-03-15,"PMC3155692",1,NA,NA,NA,1
"1735",21311577,2011-01-19,"PMC3023801",1,1,NA,NA,1
"1736",21310826,2011-03-15,"PMC3077111",1,1,NA,NA,NA
"1737",21300862,2011-02-15,"PMC3041122",NA,1,NA,1,1
"1738",21296871,2011-04-15,"PMC3079045",1,1,NA,NA,NA
"1739",21296655,2011-08-01,"PMC3742099",1,1,NA,NA,1
"1740",21293114,2011-01-01,NA,1,1,NA,NA,NA
"1741",21285958,2011-02-01,"PMC3040683",1,1,NA,NA,NA
"1742",21272577,2011-03-01,NA,NA,1,NA,NA,NA
"1743",21270168,2011-04-01,"PMC3067883",1,1,NA,NA,1
"1744",21254366,2011-02-01,"PMC3168545",1,1,NA,NA,1
"1745",21251700,2011-04-01,"PMC3062717",1,1,NA,1,1
"1746",21248069,2011-03-15,"PMC3059379",1,1,NA,1,1
"1747",21239487,2011-03-18,"PMC3059034",NA,1,NA,NA,NA
"1748",21235780,2011-01-14,"PMC3032674",1,1,NA,NA,NA
"1749",21233348,2011-02-04,"PMC3701432",1,1,NA,1,1
"1750",21221467,2011-03-21,NA,NA,1,NA,NA,1
"1751",21212589,2011-01-01,NA,1,1,NA,NA,1
"1752",21207831,2010-09-01,NA,NA,1,NA,NA,1
"1753",24710196,2011-05-18,"PMC3924816",NA,1,NA,1,NA
"1754",24212657,2011-03-07,"PMC3756407",NA,1,NA,1,NA
"1755",21188491,2011-03-01,"PMC3752839",1,1,NA,NA,NA
"1756",21178401,2011-03-01,"PMC3092677",1,1,NA,NA,NA
"1757",21159866,2011-03-01,"PMC3067807",NA,NA,NA,NA,1
"1758",21159317,2011-02-10,NA,1,1,NA,1,1
"1759",21151977,2010-12-03,"PMC2997057",1,1,NA,1,1
"1760",21151023,2011-03-01,NA,1,1,NA,1,1
"1761",21150308,2011-03-01,"PMC3092684",1,1,NA,1,1
"1762",21145107,2011-02-01,NA,NA,1,NA,NA,NA
"1763",21140203,2011-02-01,"PMC3278857",1,1,NA,NA,NA
"1764",21123384,2011-02-01,"PMC3028873",1,1,NA,NA,1
"1765",21117997,2010-12-01,NA,1,1,NA,NA,1
"1766",21092170,2010-11-22,"PMC3091771",1,1,NA,NA,NA
"1767",21070282,2010-12-01,NA,NA,1,NA,1,1
"1768",21070272,2010-12-01,NA,NA,1,NA,1,1
"1769",21087350,2011-01-01,NA,1,1,NA,1,1
"1770",21085180,2010-11-18,"PMC3059197",1,1,1,1,1
"1771",21085168,2010-11-18,NA,1,1,NA,NA,1
"1772",21078311,2011-01-30,NA,1,1,NA,1,1
"1773",21071410,2011-02-01,"PMC3035435",1,1,NA,NA,1
"1774",21069374,2010-12-01,NA,1,1,NA,1,1
"1775",21068132,2011-04-01,NA,1,1,NA,NA,NA
"1776",21062794,2011-01-01,NA,1,NA,NA,NA,1
"1777",21060828,2010-10-29,"PMC2966398",1,1,NA,NA,NA
"1778",21060777,2010-10-29,"PMC2966409",1,1,NA,NA,1
"1779",21044359,2010-10-28,"PMC2967742",1,1,NA,1,1
"1780",21054205,2011-06-01,NA,1,NA,NA,1,NA
"1781",21045548,2010-11-01,"PMC3073330",1,1,NA,NA,1
"1782",21045547,2010-11-01,"PMC3073329",1,1,NA,NA,1
"1783",21043054,2010-11-01,"PMC2970895",NA,1,NA,NA,NA
"1784",21041477,2011-01-01,"PMC3019972",1,1,NA,NA,1
"1785",21036793,2011-03-01,"PMC3040598",1,1,NA,NA,NA
"1786",20980553,2011-06-01,"PMC3106331",1,1,NA,NA,1
"1787",20978145,2010-11-01,NA,1,1,NA,NA,1
"1788",20954069,2010-01-01,NA,1,1,NA,NA,NA
"1789",20950563,2010-01-01,NA,1,1,NA,NA,NA
"1790",20949108,2010-10-07,"PMC2951350",1,1,1,NA,1
"1791",20948976,2010-02-01,"PMC2952938",NA,1,NA,1,1
"1792",20947161,2010-12-01,NA,1,1,NA,NA,NA
"1793",20944064,2010-10-26,"PMC2972986",1,1,NA,NA,1
"1794",20931341,2010-11-01,NA,1,1,NA,NA,NA
"1795",20930546,2011-01-01,"PMC3052913",1,1,NA,NA,NA
"1796",20930513,2011-02-01,"PMC3775884",1,1,NA,1,1
"1797",20929547,2010-10-07,"PMC2964674",1,1,NA,NA,NA
"1798",20927778,2010-12-01,"PMC3033700",1,1,NA,NA,1
"1799",20926944,2011-01-01,NA,NA,1,NA,NA,NA
"1800",20926182,2011-01-01,NA,1,1,NA,NA,NA
"1801",20920753,2010-01-01,NA,1,1,NA,NA,1
"1802",20890131,2011-01-01,"PMC3052916",1,1,NA,NA,NA
"1803",20888006,2010-11-01,"PMC3576023",1,NA,NA,NA,1
"1804",20883681,2010-12-01,NA,1,1,NA,NA,1
"1805",20878672,2011-05-01,"PMC3037449",1,1,NA,NA,NA
"1806",20878671,2011-04-01,"PMC3037435",1,1,NA,NA,NA
"1807",20877004,2010-01-01,NA,NA,1,NA,NA,1
"1808",20864804,2011-01-01,"PMC3052917",1,1,NA,NA,1
"1809",20861661,2010-11-01,NA,1,1,NA,NA,1
"1810",20852066,2010-10-26,"PMC2973001",1,1,NA,1,1
"1811",20846947,2012-02-01,"PMC3304518",1,1,NA,NA,1
"1812",20846497,2010-09-01,NA,1,1,NA,1,1
"1813",20833970,2010-11-01,"PMC2976771",1,1,NA,NA,NA
"1814",20808308,2010-09-28,"PMC2965861",1,1,NA,NA,NA
"1815",20805753,2010-11-01,"PMC3690659",1,1,NA,NA,1
"1816",20736025,2010-10-13,"PMC2948626",1,1,NA,NA,NA
"1817",20735723,2010-12-01,NA,1,1,NA,1,1
"1818",20729909,2010-10-28,NA,1,1,NA,NA,1
"1819",20728871,2010-10-01,NA,NA,1,NA,NA,NA
"1820",20725147,2010-08-01,NA,NA,1,NA,1,1
"1821",20714321,2011-02-01,"PMC2999660",NA,1,NA,NA,1
"1822",20711609,2010-10-01,NA,1,1,NA,NA,NA
"1823",20686575,2010-08-05,"PMC3034402",1,1,NA,NA,1
"1824",20682973,2010-07-01,"PMC3568974",1,1,NA,NA,NA
"1825",20682317,2010-12-01,"PMC2995815",1,1,NA,NA,NA
"1826",20674271,2010-11-01,NA,1,1,NA,NA,1
"1827",20667961,2010-08-01,"PMC2921199",NA,1,NA,NA,1
"1828",20666725,2010-01-01,NA,1,1,NA,NA,NA
"1829",20649179,2010-07-23,"PMC2916237",1,1,NA,NA,NA
"1830",20636218,2010-07-01,"PMC3647609",1,1,NA,1,1
"1831",20635146,2011-02-01,NA,1,1,NA,NA,NA
"1832",20629982,2010-08-01,NA,NA,1,NA,NA,1
"1833",20628614,2010-07-08,"PMC2900285",NA,1,NA,NA,1
"1834",20621739,2010-07-01,NA,NA,1,NA,NA,NA
"1835",20620136,2010-12-10,NA,1,1,NA,1,1
"1836",20615209,2010-07-08,"PMC2912911",NA,1,NA,1,1
"1837",20605023,2010-10-01,"PMC2952706",1,1,NA,NA,1
"1838",20603005,2010-06-25,"PMC2943760",1,1,NA,NA,1
"1839",20602999,2010-06-25,"PMC2943426",1,1,NA,NA,NA
"1840",20602998,2010-06-25,"PMC3013285",1,1,NA,NA,1
"1841",20602342,2011-01-01,NA,1,1,NA,NA,1
"1842",20600705,2010-10-01,"PMC2923044",NA,1,1,NA,1
"1843",20595816,2010-10-01,"PMC3052846",1,1,NA,1,1
"1844",20590409,2011-03-01,NA,1,1,NA,NA,NA
"1845",20564670,2010-08-01,NA,1,1,NA,NA,NA
"1846",20564122,2010-09-01,"PMC2930033",1,1,NA,NA,NA
"1847",20562909,2010-10-28,NA,1,1,NA,1,1
"1848",20550932,2010-06-11,NA,1,1,NA,1,1
"1849",20547853,2010-06-29,"PMC2900665",NA,1,NA,NA,NA
"1850",20541013,2010-08-01,NA,1,1,NA,NA,1
"1851",20540701,2010-07-01,NA,1,1,NA,1,1
"1852",20525173,2010-01-01,"PMC2911107",NA,1,NA,NA,1
"1853",20511559,2010-07-01,NA,1,1,NA,NA,NA
"1854",20507599,2010-05-27,"PMC2892454",1,1,NA,NA,1
"1855",20498119,2010-07-01,"PMC2892088",1,1,NA,NA,1
"1856",20496420,2010-09-01,NA,1,1,1,1,1
"1857",20488934,2010-09-01,"PMC2928504",1,1,NA,NA,1
"1858",20478068,2010-05-17,"PMC2880977",1,1,NA,1,1
"1859",20473920,2011-03-01,"PMC2958235",1,1,NA,NA,NA
"1860",20471112,2010-08-01,"PMC2916067",1,1,NA,NA,1
"1861",20466760,2010-10-01,NA,1,NA,NA,1,1
"1862",20459652,2010-05-07,"PMC2873326",NA,1,NA,NA,NA
"1863",20459611,2010-05-06,"PMC2881024",1,1,NA,NA,1
"1864",20440268,2010-06-24,NA,1,1,NA,NA,NA
"1865",20439430,2010-05-01,"PMC2861188",NA,1,NA,NA,1
"1866",20433545,2010-04-01,"PMC2997726",1,1,NA,NA,NA
"1867",20430782,2010-06-01,"PMC2877573",1,1,NA,NA,NA
"1868",20426875,2010-04-29,"PMC2873951",NA,1,NA,NA,1
"1869",20423016,2010-01-01,NA,1,1,NA,NA,1
"1870",20421991,2010-04-22,"PMC2858672",1,1,NA,NA,1
"1871",20418667,2010-05-16,NA,1,1,NA,NA,NA
"1872",20416380,2010-08-01,"PMC2945828",1,1,NA,NA,NA
"1873",20412792,2010-07-01,NA,NA,1,NA,NA,NA
"1874",20406671,2010-08-01,NA,NA,1,NA,1,1
"1875",20399983,2010-03-01,NA,1,1,NA,NA,NA
"1876",20395289,2010-06-01,NA,1,NA,NA,1,1
"1877",20388903,2010-04-27,"PMC2867904",NA,NA,NA,1,1
"1878",20386572,2010-05-01,NA,NA,1,NA,1,1
"1879",20376691,2010-08-01,NA,1,1,NA,NA,NA
"1880",20375116,2010-07-01,"PMC2904178",NA,1,NA,NA,NA
"1881",20374511,2010-04-01,NA,1,1,NA,1,1
"1882",20371677,2010-04-15,NA,1,1,NA,1,1
"1883",20363910,2010-05-01,"PMC2861094",1,1,NA,NA,NA
"1884",20361975,2010-09-01,NA,NA,NA,NA,NA,1
"1885",20350581,2010-06-01,NA,1,1,NA,NA,1
"1886",20346965,2010-05-01,"PMC2875337",1,1,NA,1,NA
"1887",20346029,2010-08-01,NA,1,NA,NA,1,1
"1888",20307669,2010-08-01,"PMC2925057",1,NA,NA,NA,1
"1889",20305373,2010-04-01,"PMC3155741",1,1,NA,NA,1
"1890",20219940,2010-05-01,"PMC2860162",1,1,NA,NA,1
"1891",20215593,2010-03-17,NA,1,1,NA,NA,1
"1892",20215437,2010-07-01,"PMC2896524",1,1,NA,NA,1
"1893",20208994,2010-03-01,"PMC2830427",1,1,NA,NA,1
"1894",20208577,2009-11-01,NA,1,1,NA,NA,NA
"1895",20200425,2010-03-01,"PMC2837535",1,1,NA,NA,NA
"1896",21798196,2010-03-01,NA,NA,NA,NA,1,NA
"1897",20179218,2010-03-01,"PMC2831156",1,1,NA,1,1
"1898",20176473,2010-04-01,"PMC2859989",1,1,NA,NA,1
"1899",20169193,2010-02-12,"PMC2820539",1,1,NA,NA,1
"1900",20167267,2010-05-15,"PMC3001326",1,1,1,NA,1
"1901",20164436,2010-06-01,NA,1,1,NA,NA,NA
"1902",20164316,2010-05-01,NA,1,1,NA,NA,1
"1903",20163616,2009-10-01,NA,NA,1,NA,NA,1
"1904",20153011,2010-04-25,"PMC2851184",1,1,NA,NA,1
"1905",20145203,2010-04-01,NA,1,1,NA,NA,1
"1906",20136478,2010-02-01,NA,1,1,NA,NA,NA
"1907",20131317,2010-11-01,NA,1,1,NA,NA,1
"1908",20130917,2010-07-01,NA,1,1,NA,1,1
"1909",20126624,2010-01-28,"PMC2812507",NA,1,NA,NA,NA
"1910",20118036,2010-01-29,"PMC2821583",1,1,NA,NA,NA
"1911",20106970,2010-03-26,"PMC2843236",1,1,NA,NA,NA
"1912",20102720,2010-05-01,"PMC2859993",1,1,NA,1,1
"1913",20099281,2010-10-15,"PMC3009461",1,1,NA,NA,NA
"1914",20093385,2010-03-01,"PMC2871724",1,1,NA,NA,1
"1915",20064773,2010-03-01,"PMC2854765",1,1,NA,NA,NA
"1916",20064768,2010-06-01,"PMC2898855",1,1,NA,1,1
"1917",20060582,2010-03-01,NA,1,1,NA,NA,NA
"1918",20059948,2009-12-01,NA,NA,1,NA,NA,1
"1919",20059942,2009-12-01,NA,NA,1,NA,NA,NA
"1920",20052282,2010-01-01,"PMC2796953",1,NA,NA,1,1
"1921",20030664,2010-02-01,"PMC2821816",1,1,NA,NA,NA
"1922",20019818,2009-12-17,"PMC2790612",NA,1,NA,NA,1
"1923",20014960,2010-02-01,"PMC4046632",1,NA,NA,1,NA
"1924",19966864,2010-03-18,NA,1,1,NA,NA,NA
"1925",19962179,2009-12-11,"PMC2812435",1,1,NA,1,1
"1926",19961365,2010-02-01,NA,1,1,NA,1,1
"1927",19959559,2010-06-01,NA,NA,1,NA,1,1
"1928",19959380,2011-11-01,NA,1,1,NA,NA,1
"1929",19956846,2010-01-01,NA,1,1,NA,NA,1
"1930",19950268,2009-12-01,NA,1,1,NA,NA,1
"1931",19936946,2010-03-01,"PMC3570978",1,1,NA,NA,1
"1932",19936065,2009-11-01,"PMC2774510",NA,1,NA,1,1
"1933",19924226,2009-11-16,"PMC2773006",1,1,NA,NA,1
"1934",21694022,2009-11-11,NA,NA,1,NA,NA,NA
"1935",19892797,2010-02-01,"PMC3491668",1,1,NA,1,1
"1936",19874720,2009-01-01,NA,NA,1,NA,NA,1
"1937",19863772,2009-10-27,"PMC2784310",NA,1,NA,NA,NA
"1938",19856314,2010-06-01,"PMC2874465",1,1,NA,NA,NA
"1939",19850492,2009-12-01,NA,NA,1,NA,NA,NA
"1940",19845642,2009-10-01,"PMC4475406",1,1,NA,NA,1
"1941",19841737,2009-10-20,"PMC2759510",NA,1,NA,NA,NA
"1942",19837976,2009-12-24,NA,1,1,NA,NA,NA
"1943",19837475,2009-11-01,"PMC2783679",1,1,NA,NA,1
"1944",19829700,2009-10-15,"PMC2759079",NA,1,NA,NA,1
"1945",19828464,2010-06-01,"PMC2895465",1,1,NA,NA,1
"1946",19825961,2009-10-15,"PMC2771425",1,1,NA,NA,NA
"1947",19823873,2010-02-01,NA,1,1,NA,1,1
"1948",19823034,2009-12-15,NA,1,1,NA,NA,1
"1949",19822234,2010-02-01,NA,NA,1,NA,NA,NA
"1950",19818766,2010-02-01,NA,1,1,NA,NA,NA
"1951",19809407,2010-02-01,"PMC2878181",1,1,NA,NA,NA
"1952",19795981,2010-06-01,NA,1,1,NA,NA,NA
"1953",19790197,2010-06-15,"PMC3035929",1,1,NA,NA,1
"1954",19789376,2009-12-01,"PMC2792168",NA,1,NA,1,1
"1955",19789368,2009-10-01,"PMC2768137",1,1,NA,NA,NA
"1956",21637438,2009-10-01,"PMC3036906",NA,NA,NA,1,1
"1957",19772661,2009-01-01,"PMC2768975",1,1,NA,NA,1
"1958",19771587,2009-10-01,"PMC2758700",NA,1,1,1,1
"1959",19764999,2009-12-01,NA,1,1,NA,NA,1
"1960",19763613,2009-10-01,NA,NA,1,NA,NA,1
"1961",19763152,2009-10-01,"PMC2884099",1,1,NA,NA,NA
"1962",19759143,2009-11-01,"PMC2772691",NA,1,NA,1,1
"1963",19755846,2009-08-16,NA,1,1,NA,NA,1
"1964",19751212,2009-12-10,"PMC2805920",NA,1,NA,1,1
"1965",19750115,2009-09-01,"PMC2737027",1,1,NA,1,1
"1966",19745141,2009-09-11,NA,1,1,NA,NA,1
"1967",19744353,2009-09-11,"PMC2749023",1,1,NA,NA,NA
"1968",19744142,2009-12-01,NA,NA,1,NA,NA,NA
"1969",19735653,2009-11-01,NA,NA,1,NA,NA,1
"1970",19723919,2009-09-01,"PMC2758547",1,1,NA,NA,NA
"1971",19723091,2009-08-01,NA,1,1,NA,NA,NA
"1972",19720139,2009-12-01,NA,1,1,NA,NA,1
"1973",19718052,2009-11-05,"PMC3193277",1,1,NA,1,1
"1974",19710645,2009-09-01,NA,NA,1,NA,NA,1
"1975",19704056,2009-09-20,"PMC2754907",1,1,NA,NA,1
"1976",19701198,2009-09-01,"PMC2764260",NA,1,NA,1,1
"1977",19699787,2009-12-15,"PMC2783545",1,1,NA,NA,1
"1978",19697140,2009-12-01,NA,NA,1,NA,1,1
"1979",19696341,2009-08-21,NA,NA,1,NA,NA,1
"1980",19695657,2009-10-10,NA,1,1,NA,NA,NA
"1981",19691826,2009-08-19,"PMC2734521",1,1,1,NA,1
"1982",19686742,2009-11-01,"PMC2859181",1,1,NA,NA,1
"1983",19675151,2009-10-01,"PMC2754626",NA,NA,NA,NA,1
"1984",19672682,2009-01-01,"PMC2759020",1,1,NA,1,1
"1985",19657334,2009-08-27,"PMC2909034",1,1,1,NA,1
"1986",19651850,2009-11-01,NA,1,1,NA,NA,1
"1987",19649766,2009-12-01,NA,NA,1,NA,NA,1
"1988",19647053,2009-12-15,NA,1,1,NA,NA,NA
"1989",21314675,2009-08-01,NA,NA,1,NA,NA,1
"1990",19640954,2009-09-01,NA,1,1,NA,NA,NA
"1991",19639607,2009-12-01,NA,1,1,NA,NA,NA
"1992",19631262,2009-12-15,NA,NA,1,NA,NA,NA
"1993",19631225,2009-09-25,NA,1,NA,NA,1,1
"1994",19630990,2009-07-25,"PMC2724483",NA,1,NA,NA,NA
"1995",19630942,2009-07-24,"PMC2736999",1,1,NA,NA,1
"1996",19625614,2009-08-04,"PMC2722308",NA,1,NA,1,1
"1997",19608863,2009-08-21,"PMC2748762",NA,1,NA,NA,1
"1998",19603076,2009-07-15,"PMC2705805",NA,1,1,NA,1
"1999",19586922,2009-10-01,"PMC2742397",1,1,NA,NA,1
"2000",19584150,2009-07-15,"PMC2777758",1,1,NA,NA,NA
"2001",19584139,2009-11-01,"PMC2783000",1,1,NA,NA,NA
"2002",19578782,2009-08-01,NA,1,1,NA,NA,1
"2003",19572173,2009-08-01,NA,NA,1,NA,NA,NA
"2004",19562892,2009-04-01,NA,NA,1,NA,NA,NA
"2005",19549773,2009-07-01,"PMC2921858",1,1,NA,NA,NA
"2006",19544093,2009-10-01,NA,1,1,NA,NA,NA
"2007",19542493,2009-08-01,"PMC2720189",1,1,NA,NA,1
"2008",19539375,2009-08-01,NA,1,1,NA,NA,1
"2009",19531770,2009-08-01,NA,1,1,NA,1,1
"2010",19531733,2009-07-01,"PMC3139362",NA,1,NA,1,1
"2011",19521983,2009-10-01,NA,1,1,NA,NA,NA
"2012",19513025,2009-08-01,"PMC2866652",1,1,NA,NA,NA
"2013",19508390,2010-11-01,"PMC4373486",1,1,NA,1,1
"2014",19505918,2009-06-01,"PMC2769510",1,1,NA,1,1
"2015",19501635,2009-12-15,"PMC2784234",1,1,NA,NA,1
"2016",19498054,2009-09-01,"PMC2742762",1,1,NA,NA,1
"2017",19497882,2009-06-16,"PMC2689813",1,NA,NA,1,NA
"2018",19488400,2009-06-02,"PMC2685007",1,1,NA,NA,1
"2019",19487571,2009-06-01,"PMC2701581",NA,1,NA,NA,1
"2020",19481606,2009-11-01,"PMC2763960",NA,1,NA,NA,1
"2021",19473321,2009-09-01,NA,NA,1,NA,1,1
"2022",19470733,2009-06-01,"PMC2866637",1,1,NA,NA,1
"2023",19458486,2009-05-16,NA,1,1,NA,1,1
"2024",19450728,2009-08-01,NA,NA,1,NA,1,1
"2025",19450234,2009-04-01,"PMC2696096",1,1,NA,NA,1
"2026",19441164,2009-06-01,NA,1,1,NA,NA,NA
"2027",19440040,2009-04-01,NA,NA,1,NA,1,1
"2028",19438474,2009-08-01,NA,NA,1,NA,NA,1
"2029",19437537,2009-08-01,"PMC4086885",1,1,NA,NA,NA
"2030",19430421,2009-07-01,"PMC2704253",1,1,NA,NA,NA
"2031",19427507,2009-06-01,"PMC3418809",1,1,NA,1,1
"2032",19421002,2009-04-01,"PMC2848123",1,1,NA,NA,1
"2033",19412426,2009-05-01,"PMC2671854",1,1,NA,NA,NA
"2034",19398011,2009-11-01,"PMC2763987",1,1,NA,NA,1
"2035",19395508,2009-08-01,NA,NA,1,NA,NA,NA
"2036",19391534,2009-02-01,NA,1,1,NA,NA,NA
"2037",19390602,2009-04-01,"PMC2666806",1,1,NA,NA,1
"2038",19390601,2009-04-01,"PMC2666801",1,1,NA,NA,1
"2039",19387483,2009-07-01,NA,1,NA,NA,1,NA
"2040",19379804,2009-07-01,"PMC2703446",1,1,NA,NA,1
"2041",19349283,2009-05-15,NA,NA,1,NA,1,1
"2042",19336559,2009-04-01,"PMC2712652",1,1,NA,NA,1
"2043",19334534,2009-01-01,NA,NA,1,NA,NA,NA
"2044",19330805,2009-06-01,NA,NA,1,NA,NA,NA
"2045",19325906,2009-01-01,"PMC2657826",1,NA,1,NA,NA
"2046",19324900,2009-06-15,"PMC2685757",1,1,NA,NA,NA
"2047",19319959,2009-04-01,"PMC2762597",NA,NA,NA,NA,1
"2048",19299582,2009-05-01,"PMC2696216",NA,1,NA,NA,NA
"2049",19293934,2009-01-01,"PMC2654169",1,1,NA,NA,1
"2050",19289598,2009-06-01,NA,1,1,NA,1,1
"2051",19280695,2008-12-01,NA,NA,NA,NA,1,NA
"2052",19280650,2009-05-01,NA,1,1,NA,1,1
"2053",19270791,2009-02-01,"PMC2649223",1,1,NA,1,1
"2054",19254613,2009-03-01,NA,1,1,NA,NA,NA
"2055",19237633,2009-03-20,"PMC2659340",1,1,NA,NA,NA
"2056",19224649,2009-02-19,"PMC2653535",NA,1,NA,NA,1
"2057",19216169,2008-11-01,NA,1,1,NA,NA,NA
"2058",19212682,2009-03-01,NA,1,1,NA,NA,NA
"2059",19209240,2009-01-01,"PMC2637760",1,1,NA,NA,1
"2060",19203383,2009-02-09,"PMC2644715",NA,1,NA,NA,1
"2061",19198539,2008-01-01,NA,NA,1,NA,1,1
"2062",19194470,2009-06-01,NA,1,1,NA,NA,NA
"2063",19188259,2009-04-01,"PMC2665220",1,1,NA,NA,1
"2064",19188151,2009-02-01,NA,1,1,NA,NA,NA
"2065",19186181,2009-04-01,"PMC2663601",1,1,NA,NA,NA
"2066",19184476,2009-01-01,NA,NA,1,NA,NA,1
"2067",19181738,2009-04-01,NA,1,NA,NA,1,1
"2068",19180186,2009-01-01,"PMC2625447",1,1,1,NA,1
"2069",19153790,2009-02-01,NA,NA,1,NA,1,1
"2070",19150625,2009-04-01,"PMC2956267",1,1,NA,NA,NA
"2071",19139409,2009-01-20,"PMC2630067",1,1,NA,1,1
"2072",19138966,2008-09-01,NA,NA,1,NA,NA,1
"2073",19136926,2009-03-01,NA,1,1,NA,1,1
"2074",19136372,2009-04-01,"PMC2720123",1,1,NA,NA,1
"2075",19132995,2008-11-01,NA,NA,1,NA,NA,NA
"2076",19132072,2009-01-01,NA,NA,NA,NA,1,NA
"2077",19119454,2008-12-01,"PMC2612760",1,1,NA,NA,1
"2078",19118606,2009-07-15,NA,NA,1,NA,NA,1
"2079",19112500,2008-01-01,"PMC2603318",1,1,NA,NA,1
"2080",19107235,2009-01-01,"PMC2606122",1,1,NA,NA,NA
"2081",19077187,2008-12-10,"PMC2657916",NA,1,NA,NA,1
"2082",19057709,2008-11-01,"PMC2592276",1,1,NA,NA,NA
"2083",19048291,2009-01-01,NA,1,1,NA,NA,1
"2084",19047175,2008-12-01,"PMC2597307",1,NA,NA,1,1
"2085",19038045,2008-11-27,"PMC2614995",NA,1,NA,NA,NA
"2086",19036926,2008-12-09,"PMC2614767",1,1,NA,NA,1
"2087",19033568,2008-12-03,"PMC2639290",1,1,NA,NA,1
"2088",19018283,2008-01-01,"PMC2582637",1,1,NA,NA,1
"2089",19008196,2009-03-12,"PMC2660915",1,NA,NA,1,1
"2090",19003192,2007-04-01,"PMC2267621",NA,1,NA,NA,NA
"2091",19003019,2007-05-01,"PMC2267514",NA,1,NA,NA,NA
"2092",19002263,2008-01-01,"PMC2579485",1,1,NA,NA,NA
"2093",18974140,2008-11-01,"PMC2577392",1,1,NA,NA,1
"2094",18957700,2009-01-01,"PMC2621178",NA,1,NA,NA,1
"2095",18952860,2008-12-01,"PMC2593652",NA,1,NA,NA,1
"2096",18931345,2009-01-15,"PMC2628372",1,NA,NA,1,NA
"2097",18923924,2007-01-01,"PMC2276890",NA,1,NA,NA,NA
"2098",18923076,2008-10-15,"PMC2569885",NA,NA,NA,1,NA
"2099",18922463,2008-09-26,"PMC2730041",NA,1,NA,1,1
"2100",18854152,2008-10-03,NA,1,1,NA,NA,1
"2101",18842996,2008-10-01,NA,1,1,NA,NA,1
"2102",18842067,2008-10-07,"PMC2561079",NA,1,NA,NA,NA
"2103",18837965,2008-08-01,NA,1,1,NA,1,1
"2104",18837943,2008-08-01,NA,1,1,NA,NA,1
"2105",18837927,2008-08-01,NA,NA,1,NA,NA,1
"2106",18836842,2008-01-01,NA,NA,1,NA,NA,1
"2107",18831975,2009-02-01,NA,NA,1,NA,NA,NA
"2108",18829512,2008-10-01,"PMC2582814",1,1,NA,NA,1
"2109",18827027,2009-01-01,"PMC2626612",1,1,NA,NA,1
